0,2,3
586.3586065840617,530.5595866924161,1100.519731234912
376.36793200678426,-131.4359097990971,-54.01004734780037
1275.4118674609654,612.5774748230391,343.1649210814695
-1045.379941261128,-441.85723207143246,204.9919963504625
-1006.5674082725923,776.058941485179,-151.4688385643243
-488.13751422473024,-859.3930588993841,313.0695702318302
-920.4787755788711,-156.8474146799792,-275.6211532442949
591.9893971111312,1240.3503084177182,533.0778780163372
-1184.2163175590347,377.58930443328654,-99.56553087656408
172.07956427287772,365.1456446287337,510.4844464456146
1529.9284778780818,-335.34773672521584,-17.12862376855148
-839.909284784154,-154.9792681075706,129.55179497039128
777.1538595285643,259.99310848300286,-12.776394228825502
1312.5658000361204,-711.7392668590334,49.31871468817686
214.3766883979241,586.6195527594369,-50.09068440431475
24.33979527755677,444.9882626622544,339.25648825468863
-1017.3124830986646,227.8667789977324,325.6429593448488
527.2017621321801,39.431997751751446,-479.50008589357844
430.50023797463524,199.38666250207362,812.0422011605641
-915.133767207838,-332.3510927696499,7.6097427743154205
568.5126615581053,-91.46348451855987,-729.0967564674758
935.2393367825351,-870.1763379204859,-417.0672316882401
344.4835904417649,-142.47693037012542,-364.7130026278626
-489.1588658546678,-322.93767052082086,-256.6493017254241
-747.7647744688319,-836.5985709807022,-60.375740070601154
-672.1200202788774,-866.8890513720346,-63.73480957806814
513.0390444466811,-96.31733636781658,1124.4017485748732
168.81384001071896,163.54633782476765,-640.9698514634902
-907.2055644539927,-607.6522947491594,-242.890139874528
1214.4925665178907,-232.25686854872913,-292.9289312239355
-523.1666188376678,294.68274410730015,-193.60211220145575
-810.9386819784407,-648.9721178428704,-308.30755553713414
-580.9029836979828,184.85820254917917,348.8004294704876
1517.1125556844868,-793.6352824516005,-16.12888710948982
341.4937861199906,-18.691469813418937,875.1475704470666
1504.2693463724675,-649.1656983254617,42.71501556452489
607.8066722145091,-352.3900563306046,815.3822085382664
797.1770478286355,588.1858903429006,-502.60947307559945
888.4884295573031,139.76007860969176,93.52632715018949
132.6888940778285,249.70204241393617,604.6581068666596
553.9724409502267,-125.87840632800355,572.5018158540726
326.52096739935564,1226.8556045118141,-358.1331850930771
664.1735983696873,294.71435622660357,-766.1519603967894
302.4918176687183,510.62085952452935,-339.6565903894476
-221.76004345562038,288.4481760982685,-601.5473653015105
-845.578325083914,-628.0878836619263,-109.09216388597461
883.8263332344674,1040.742847914009,259.4014924677245
-267.76421300255595,134.1425435535991,-442.23065160367554
-1099.7955472319984,27.208984814262582,-414.79239252531295
652.1527192135227,285.49605938466385,618.0086968081353
-857.6801694905315,-720.4603177756389,-241.8266535670944
-1151.7133497508737,-118.84479172401701,512.0008428926279
-1167.880990608872,735.5546248018369,143.57666738237634
780.3255263151091,-14.07829196150151,459.95523271640775
552.4068101321536,276.04585426234166,538.4598106104141
658.5889252123876,-406.08763137227675,619.544731383707
-295.62983964521015,-440.8544296480203,148.3613773039253
-790.0074590737859,-909.8424237416325,-32.135024730362886
135.97288686701057,785.7302504572419,-31.591955423747685
522.545407919031,4.524615059827233,975.9503913752309
-647.5209269690483,-738.8627363511083,-140.6905256165488
1007.0696418518432,-913.3274142305934,135.60633164153117
-685.0664347524588,277.38045049573464,274.67787895609894
-1079.6973989710814,-48.50103508932323,-635.5109951112531
-1204.2116508624758,189.27087522887038,-356.5158436530513
-712.4418057594314,-586.8277612891713,413.37129885016117
139.5156948020187,-504.84720348417954,-431.0249445269444
-643.9689225961764,-727.8526735639947,173.41550439011
629.2639124358135,-79.05063728815819,694.0992981011484
1169.8410871377198,-754.0190903951546,-230.86246016854847
-643.0352444882878,71.43789882599302,603.0860521014499
-237.9024166835996,-456.1978660378904,-351.2592537178098
-319.92506890047895,972.5852468544753,546.7940820378799
661.5919370138196,78.82240516735747,-758.9464835104498
738.0378954580909,588.9796443145681,734.368721415652
-743.767715346102,-578.6490723834685,472.5959757370733
1219.5217402931842,-133.13559847723383,-300.0555778556381
-162.64217515301428,1286.986867952144,-452.5633808514777
-960.7278994748873,-1.994952019766142,83.2108171625811
-899.4976808471579,310.3280248972579,-467.6245461808137
489.4581291641871,-408.0157577977926,-342.1332841577242
-873.3801082115579,-727.2802647787897,-195.16375360778588
-877.521551445278,1197.5248834341119,237.4613623639186
